tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_group
707693576495472641,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1,Bathtub,0.499525,False,Tub,0.488014,False,Washbasin,0.00929825,False,3117.0,915.0,,,,,,,,,,,,,
707741517457260545,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1,Whippet,0.738371,True,Italian greyhound,0.191789,True,American staffordshire terrier,0.0201257,True,2284.0,553.0,,,,,,,,,,,,,
707776935007539200,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,Miniature pinscher,0.890426,True,Toy terrier,0.0513347,True,Chihuahua,0.0180152999999999,True,3004.0,871.0,,,,,,,,,,,,,
707969809498152960,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,Toy poodle,0.908491,True,Miniature poodle,0.0826516,True,Teddy,0.00578613,False,2481.0,866.0,,,,,,,,,,,,,
707995814724026368,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,Agama,0.172087,False,Gila monster,0.126978,False,Lumbermill,0.0504,False,2861.0,1012.0,,,,,,,,,,,,,
708026248782585858,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,Malinois,0.7864680000000001,True,Chesapeake bay retriever,0.0689789,True,Siamese cat,0.0293044,False,4057.0,1747.0,,,,,,,,,,,,,
708109389455101952,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire bullterrier,0.5161060000000001,True,American staffordshire terrier,0.236075,True,Kelpie,0.0697495,True,1795.0,501.0,,,,,,,,,,,,,
708119489313951744,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich terrier,0.2644829999999999,True,Norfolk terrier,0.258786,True,Chow,0.0968986999999999,True,2470.0,896.0,,,,,,,,,,,,,
708130923141795840,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True,3093.0,784.0,,,,,,,,,,,,,
708149363256774660,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,0.350993,True,Basset,0.164555,True,Toy terrier,0.0804836,True,3978.0,1412.0,,,,,,,,,,,,,
708349470027751425,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,Muzzle,0.24389,False,Basenji,0.187158,True,Boston bull,0.092727,True,2185.0,676.0,,,,,,,,,,,,,
708356463048204288,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,Pug,0.871283,True,French bulldog,0.0418199999999999,True,Bath towel,0.015228,False,3298.0,1198.0,,,,,,,,,,,,,
708469915515297792,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,0.748163,True,Toy terrier,0.127717,True,Pembroke,0.042141,True,2847.0,729.0,,,,,,,,,,,,,
708479650088034305,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,Shih-tzu,0.218479,True,Lhasa,0.201966,True,Norfolk terrier,0.165225,True,2339.0,616.0,,,,,,,,,,,,,
708711088997666817,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,Tennis ball,0.912961,False,German short-haired pointer,0.0526946,True,Labrador retriever,0.0184774,True,2332.0,637.0,,,,,,,,,,,,,
708738143638450176,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,True,Samoyed,0.0572208,True,West highland white terrier,0.000904151,True,2532.0,737.0,,,,,,,,,,,,,
708810915978854401,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,Golden retriever,0.976139,True,Labrador retriever,0.0163009,True,Norfolk terrier,0.00187137,True,15199.0,6240.0,,,,,,,,,,,,,
708834316713893888,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo dog,0.283945,True,Giant panda,0.218252,False,Malamute,0.180401,True,1548.0,448.0,,,,,,,,,,,,,
708845821941387268,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,Schipperke,0.74564,True,Kelpie,0.167853,True,Boston bull,0.0147628999999999,True,2737.0,801.0,,,2016-03-13 02:43:08 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,,,https://twitter.com/dog_rates/status/708845821941387268/photo/1,9.0,10.0,None,puppy
709042156699303936,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,Hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador retriever,0.0492179,True,4318.0,1475.0,,,,,,,,,,,,,
709158332880297985,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian husky,0.212957,True,Eskimo dog,0.178887,True,Labrador retriever,0.174218,True,1873.0,363.0,,,,,,,,,,,,,
709198395643068416,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,Borzoi,0.4907829999999999,True,Wire-haired fox terrier,0.0835133,True,English setter,0.0831843,True,2264.0,588.0,,,,,,,,,,,,,
709207347839836162,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,0.948323,True,Italian greyhound,0.0177303,True,Quilt,0.0166879,False,11395.0,5165.0,,,,,,,,,,,,,
709225125749587968,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador retriever,0.271109,True,Pomeranian,0.1504869999999999,True,Golden retriever,0.1455779999999999,True,2202.0,520.0,,,,,,,,,,,,,
709409458133323776,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland sheepdog,0.79745,True,Collie,0.0540553,True,Keeshond,0.0316733,True,2420.0,616.0,,,,,,,,,,,,,
709449600415961088,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese dog,0.780187,True,Dandie dinmont,0.0744286999999999,True,Norfolk terrier,0.0337761999999999,True,2021.0,517.0,,,,,,,,,,,,,
709519240576036864,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,Cocker spaniel,0.4149819999999999,True,Newfoundland,0.225482,True,Flat-coated retriever,0.196789,True,1383.0,219.0,,,,,,,,,,,,,
709556954897764353,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,Golden retriever,0.790026,True,Kuvasz,0.105031,True,Labrador retriever,0.0870512,True,3013.0,974.0,,,,,,,,,,,,,
709566166965075968,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,Chow,0.999837,True,Tibetan mastiff,0.000116907,True,Australian terrier,1.13384e-05,True,3251.0,1070.0,,,,,,,,,,,,,
709852847387627521,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2,Chihuahua,0.945629,True,Pomeranian,0.0192035999999999,True,West highland white terrier,0.0101342,True,3225.0,1085.0,,,,,,,,,,,,,
709901256215666688,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,Bib,0.998814,False,Handkerchief,0.000511773,False,Umbrella,0.000224477,False,607.0,92.0,,,,,,,,,,,,,
709918798883774466,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2,Pembroke,0.956222,True,Cardigan,0.0207273,True,Chihuahua,0.00791218,True,3222.0,992.0,,,,,,,,,,,,,
710117014656950272,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,Toy poodle,0.802092,True,Miniature poodle,0.111647,True,Cocker spaniel,0.0628662,True,5022.0,1778.0,,,2016-03-16 14:54:24 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,,,https://twitter.com/dog_rates/status/710117014656950272/photo/1,11.0,10.0,None,puppy
710140971284037632,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,0.95317,True,Papillon,0.0195169,True,Japanese spaniel,0.00582051,True,2512.0,799.0,,,,,,,,,,,,,
710153181850935296,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,Cowboy hat,0.979053,False,Sombrero,0.0106825,False,Cocker spaniel,0.00271296,True,2674.0,808.0,,,,,,,,,,,,,
710269109699739648,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,Pug,0.415495,True,German shepherd,0.1781569999999999,True,Labrador retriever,0.100202,True,2190.0,1012.0,,,,,,,,,,,,,
710272297844797440,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old english sheepdog,0.586307,True,Wire-haired fox terrier,0.118622,True,Lakeland terrier,0.106806,True,4139.0,1137.0,,,,,,,,,,,,,
710283270106132480,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan terrier,0.00897428,True,1993.0,478.0,,,,,,,,,,,,,
710588934686908417,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4,Pembroke,0.982004,True,Cardigan,0.00894347,True,Malamute,0.0075498999999999,True,4170.0,1696.0,,,,,,,,,,,,,
710658690886586372,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1,Soft-coated wheaten terrier,0.948617,True,Dandie dinmont,0.0186644,True,Cairn,0.0159427,True,2134.0,512.0,,,,,,,,,,,,,
710833117892898816,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German shepherd,0.00174609,True,2464.0,476.0,,,,,,,,,,,,,
710844581445812225,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,1,Dingo,0.536593,False,Pembroke,0.200407,True,Basenji,0.0607345,True,2347.0,609.0,,,,,,,,,,,,,
710997087345876993,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,Malamute,0.28126,True,Eskimo dog,0.232641,True,Pembroke,0.091602,True,4206.0,1257.0,,,,,,,,,,,,,
711008018775851008,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French bulldog,0.731405,True,Boston bull,0.150672,True,Pug,0.0218109,True,2736.0,559.0,,,2016-03-19 01:54:56 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,,,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11.0,10.0,Chuckles,puppy
711306686208872448,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,Leatherback turtle,0.280835,False,Loggerhead,0.12329,False,Dandie dinmont,0.0867925,True,3042.0,676.0,,,,,,,,,,,,,
711363825979756544,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,Basenji,0.00263962,True,3316.0,1015.0,,,,,,,,,,,,,
711652651650457602,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1,Llama,0.8567889999999999,False,Arabian camel,0.098727,False,Neck brace,0.0163772,False,3540.0,819.0,,,,,,,,,,,,,
711694788429553666,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,1,Brown bear,0.7132930000000001,False,Indian elephant,0.172844,False,Water buffalo,0.0389022,False,30203.0,16575.0,,,,,,,,,,,,,
711732680602345472,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,Dingo,0.366875,False,Ibizan hound,0.334929,True,Eskimo dog,0.0738761999999999,True,8067.0,3683.0,,,,,,,,,,,,,
711743778164514816,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland terrier,0.4595149999999999,True,Miniature poodle,0.219661,True,Standard poodle,0.130189,True,2612.0,906.0,,,,,,,,,,,,,
711968124745228288,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,Espresso,0.430135,False,Coffee mug,0.418483,False,Cup,0.0883911999999999,False,7402.0,2087.0,,,2016-03-21 17:30:03 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,,,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10.0,10.0,Winston,puppy
711998809858043904,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,1,Comic book,0.105171,False,Kuvasz,0.0598951,True,Book jacket,0.0466380999999999,False,0.0,120.0,,,,,,,,,,,,,
712065007010385924,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1,Goose,0.214301,False,Gibbon,0.084253,False,Pizza,0.0801683,False,2072.0,567.0,,,,,,,,,,,,,
712085617388212225,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2,Shih-tzu,0.625129,True,Tibetan terrier,0.126897,True,Lhasa,0.119663,True,3010.0,434.0,,,,,,,,,,,,,
712092745624633345,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1,Triceratops,0.235373,False,Llama,0.153126,False,Three-toed sloth,0.11184,False,2703.0,810.0,,,,,,,,,,,,,
712097430750289920,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador retriever,0.720481,True,Whippet,0.0480318,True,Chesapeake bay retriever,0.0450464,True,3449.0,930.0,,,,,,,,,,,,,
712438159032893441,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1,Ice bear,0.869477,False,Great pyrenees,0.069457,True,Labrador retriever,0.02474,True,4894.0,1413.0,,,,,,,,,,,,,
712668654853337088,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador retriever,0.829058,True,Golden retriever,0.0386645,True,Chihuahua,0.0262214,True,3818.0,1096.0,,,,,,,,,,,,,
712717840512598017,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1,Great pyrenees,0.732043,True,Kuvasz,0.121375,True,Irish wolfhound,0.0495237,True,11296.0,4496.0,,,,,,,,,,,,,
712809025985978368,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True,17506.0,6069.0,,,,,,,,,,,,,
713175907180089344,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,Timber wolf,0.503788,False,Malamute,0.4306239999999999,True,Siberian husky,0.0284542,True,4075.0,1328.0,,,,,,,,,,,,,
713177543487135744,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,Whippet,0.734244,True,Basenji,0.025948,True,Great dane,0.0258743,True,6636.0,2586.0,,,,,,,,,,,,,
713411074226274305,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1,Great pyrenees,0.720337,True,Samoyed,0.129542,True,Kuvasz,0.122451,True,4085.0,1184.0,,,,,,,,,,,,,
713761197720473600,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany spaniel,0.797936,True,English springer,0.0447181999999999,True,Welsh springer spaniel,0.0379107,True,4452.0,1237.0,,,,,,,,,,,,,
713900603437621249,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1,Golden retriever,0.371816,True,Cocker spaniel,0.177413,True,Irish setter,0.0927252,True,2609.0,660.0,,,,,,,,,,,,,
713919462244790272,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian husky,0.4632229999999999,True,Eskimo dog,0.389959,True,Malamute,0.0979627,True,3034.0,720.0,,,,,,,,,,,,,
714141408463036416,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador retriever,0.586951,True,Golden retriever,0.378812,True,Redbone,0.00360489,True,3993.0,1277.0,,,,,,,,,,,,,
714214115368108032,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,Pug,0.533967,True,Bloodhound,0.164826,True,German shepherd,0.046524,True,2108.0,796.0,,,,,,,,,,,,,
714251586676113411,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2,Soft-coated wheaten terrier,0.751962,True,Bedlington terrier,0.175652,True,Great pyrenees,0.0114524,True,3020.0,757.0,,,,,,,,,,,,,
714258258790387713,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,Collie,0.176758,True,Chesapeake bay retriever,0.101834,True,Beagle,0.101294,True,2812.0,666.0,,,,,,,,,,,,,
714606013974974464,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk terrier,0.293007,True,Labrador retriever,0.256198,True,Golden retriever,0.129643,True,3333.0,825.0,,,,,,,,,,,,,
714631576617938945,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,1,Meerkat,0.143497,False,Weasel,0.1174019999999999,False,Black-footed ferret,0.0999327,False,3008.0,894.0,,,,,,,,,,,,,
714957620017307648,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great pyrenees,0.2515159999999999,True,Samoyed,0.139346,True,Kuvasz,0.129005,True,3803.0,1276.0,,,,,,,,,,,,,
714982300363173890,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,Brittany spaniel,0.944376,True,Beagle,0.0254352999999999,True,Ibizan hound,0.00996204,True,3422.0,930.0,,,,,,,,,,,,,
715009755312439296,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,Dingo,0.310903,False,Chihuahua,0.142288,True,Cardigan,0.103945,True,3810.0,1104.0,,,,,,,,,,,,,
715200624753819648,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador retriever,0.00834409,True,4743.0,1680.0,,,,,,,,,,,,,
715220193576927233,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,Chihuahua,0.584026,True,Italian greyhound,0.377077,True,Boston bull,0.0174004,True,2206.0,585.0,,,,,,,,,,,,,
715342466308784130,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,West highland white terrier,0.597111,True,Soft-coated wheaten terrier,0.142993,True,Lakeland terrier,0.136712,True,2787.0,621.0,,,,,,,,,,,,,
715360349751484417,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1,Nail,0.8555520000000001,False,Screw,0.0732773,False,Padlock,0.0239704,False,5028.0,1408.0,,,,,,,,,,,,,
715680795826982913,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,Golden retriever,0.990715,True,Labrador retriever,0.00222834,True,Chow,0.00119715,True,3961.0,1440.0,,,,,,,,,,,,,
715696743237730304,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire bullterrier,0.427836,True,Pug,0.221409,True,French bulldog,0.132135,True,3604.0,1160.0,,,,,,,,,,,,,
715733265223708672,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie dinmont,0.740229,True,Miniature poodle,0.0819151,True,Toy poodle,0.0637485,True,4275.0,1523.0,,,,,,,,,,,,,
715928423106027520,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,Pug,0.976685,True,French bulldog,0.0196626,True,Bull mastiff,0.00227819,True,2926.0,792.0,,,,,,,,,,,,,
716080869887381504,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,Golden retriever,0.638625,True,Chow,0.254717,True,Tibetan mastiff,0.0717317,True,6238.0,1702.0,,,2016-04-02 01:52:38 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,,,,https://twitter.com/dog_rates/status/716080869887381504/photo/1,11.0,10.0,None,dog
716285507865542656,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire terrier,0.4304199999999999,True,Silky terrier,0.196769,True,Cairn,0.0726761,True,2552.0,962.0,,,,,,,,,,,,,
716439118184652801,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1,Siberian husky,0.396495,True,Malamute,0.317053,True,Eskimo dog,0.273419,True,2188.0,189.0,,,,,,,,,,,,,
716791146589110272,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.468751,True,Seat belt,0.154652,False,Golden retriever,0.125017,True,7733.0,1456.0,,,,,,,,,,,,,
716802964044845056,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,Malinois,0.619577,True,Leonberg,0.118089,True,Bull mastiff,0.0665077999999999,True,3956.0,1047.0,,,,,,,,,,,,,
717009362452090881,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1,Siberian husky,0.506154,True,Eskimo dog,0.269656,True,Malamute,0.0606585,True,2970.0,866.0,,,2016-04-04 15:22:08 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,,,,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,10.0,Smokey,puppy
717047459982213120,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,Golden retriever,0.983548,True,Labrador retriever,0.0121854,True,Cocker spaniel,0.00241203,True,5789.0,1733.0,,,,,,,,,,,,,
717421804990701568,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,Miniature pinscher,0.286479,True,Italian greyhound,0.0841339,True,Beagle,0.064697,True,2882.0,756.0,,,,,,,,,,,,,
717537687239008257,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,1,Golden retriever,0.779356,True,Labrador retriever,0.0525114,True,Kuvasz,0.0498105,True,5299.0,1657.0,,,,,,,,,,,,,
717790033953034240,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,Car mirror,0.819106,False,Minibus,0.1073829999999999,False,Cab,0.0348464,False,2631.0,984.0,,,2016-04-06 19:04:14 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",,,,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10.0,10.0,None,puppy
717841801130979328,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany spaniel,0.922876,True,English springer,0.0701135,True,Bath towel,0.00256079,False,2269.0,542.0,,,,,,,,,,,,,
718234618122661888,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,Malamute,0.370152,True,Siberian husky,0.356398,True,Eskimo dog,0.271042,True,3559.0,912.0,,,,,,,,,,,,,
718246886998687744,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian husky,0.0574983,True,1758.0,446.0,,,,,,,,,,,,,
718454725339934721,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,1,Hammer,0.169865,False,Hatchet,0.115744,False,Chime,0.0680916,False,4497.0,1374.0,,,,,,,,,,,,,
718460005985447936,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,Badger,0.356946,False,Boston bull,0.252781,True,Kelpie,0.1134329999999999,True,2500.0,474.0,,,,,,,,,,,,,
718540630683709445,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2,Maltese dog,0.632289,True,West highland white terrier,0.187055,True,Cairn,0.0444129,True,2242.0,920.0,,,,,,,,,,,,,
718613305783398402,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1,Labrador retriever,0.58458,True,German short-haired pointer,0.340657,True,Chesapeake bay retriever,0.0319751,True,2251.0,427.0,,,,,,,,,,,,,
718631497683582976,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian cat,0.000524823,False,17297.0,7197.0,,,,,,,,,,,,,
718939241951195136,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet tissue,0.00675723,False,4799.0,1580.0,,,,,,,,,,,,,
718971898235854848,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,Golden retriever,0.140394,True,Saint bernard,0.118769,True,Labrador retriever,0.0754917,True,3197.0,984.0,,,,,,,,,,,,,
719332531645071360,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie dinmont,0.224415,True,Miniature poodle,0.204882,True,Norfolk terrier,0.0906328999999999,True,3175.0,854.0,,,,,,,,,,,,,
719339463458033665,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1,Golden retriever,0.765778,True,Borzoi,0.0711481,True,Leonberg,0.0703705,True,4086.0,1117.0,,,,,,,,,,,,,
719367763014393856,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,Swing,0.171486,False,Soft-coated wheaten terrier,0.0509709999999999,True,Tibetan terrier,0.0477594,True,2599.0,685.0,,,,,,,,,,,,,
719551379208073216,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,Malamute,0.873233,True,Siberian husky,0.0764353999999999,True,Eskimo dog,0.035745,True,4636.0,1707.0,,,,,,,,,,,,,
719704490224398336,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,Home theater,0.0590326,False,Window shade,0.038299,False,Bathtub,0.0355281999999999,False,4171.0,1293.0,,,2016-04-12 01:51:36 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,,,,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10.0,Clyde,puppy
719991154352222208,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,Golden retriever,0.605304,True,Cocker spaniel,0.130948,True,Labrador retriever,0.0946916,True,4471.0,1589.0,,,2016-04-12 20:50:42 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,,,,https://twitter.com/dog_rates/status/719991154352222208/photo/1,10.0,10.0,None,dog
720043174954147842,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1,Samoyed,0.954517,True,Eskimo dog,0.0291296,True,White wolf,0.00446203,False,4561.0,1813.0,,,,,,,,,,,,,
720059472081784833,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1,Mexican hairless,0.451852,True,Redbone,0.254884,True,Italian greyhound,0.0948181,True,3549.0,1015.0,,,,,,,,,,,,,
720340705894408192,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,Alp,0.320126,False,Lawn mower,0.0808077,False,Viaduct,0.065321,False,2619.0,872.0,,,2016-04-13 19:59:42 +0000,"http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,,,,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10.0,Derek,puppy
720389942216527872,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo dog,0.0191970999999999,True,5855.0,2259.0,,,,,,,,,,,,,
